Id,PostType,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"49531","Question","2019-04-18 11:22:01","9","2828","<machine-learning><classification><dataset><distribution>","2","4"
"49532","Answer","2019-04-18 12:28:21","0","","","",""
"49534","Answer","2019-04-18 12:44:13","1","","","",""
"49535","Answer","2019-04-18 13:35:18","34","","","",""
"49537","Answer","2019-04-18 13:49:13","0","","","",""
"49539","Answer","2019-04-18 14:11:05","10","","","",""
"49542","Answer","2019-04-18 14:42:06","7","","","",""
"49544","Answer","2019-04-18 14:58:38","2","","","",""
"49545","Answer","2019-04-18 15:17:04","0","","","",""
"49546","Question","2019-04-18 15:19:20","1","4273","<python><keras><transfer-learning>","3","1"
"49547","Answer","2019-04-18 16:00:09","2","","","",""
"49548","Question","2019-04-18 17:14:17","2","61","<python><plotting><matplotlib>","1",""
"49549","Answer","2019-04-18 17:28:46","0","","","",""
"49550","Answer","2019-04-18 17:46:00","0","","","",""
"49551","Question","2019-04-18 20:15:20","2","207","<machine-learning><deep-learning><keras>","1",""
"49553","Question","2019-04-18 21:57:04","3","5038","<python><pandas><feature-engineering><feature-construction>","2","1"
"49554","Answer","2019-04-18 23:02:56","3","","","",""
"49555","Answer","2019-04-19 00:08:04","0","","","",""
"49556","Answer","2019-04-19 00:54:59","2","","","",""
"49559","Answer","2019-04-19 03:44:49","7","","","",""
"49560","Question","2019-04-19 04:05:01","2","292","<python><neural-network><svm><anomaly-detection><rnn>","0",""
"49563","Question","2019-04-19 04:37:22","2","2326","<time-series><cnn><image-recognition>","2","2"
"49565","Question","2019-04-19 05:25:49","2","321","<machine-learning><python><scikit-learn>","1",""
"49566","Answer","2019-04-19 05:38:07","0","","","",""
"49567","Question","2019-04-19 06:08:16","19","8158","<machine-learning><xgboost>","1","8"
"49568","Answer","2019-04-19 06:44:03","3","","","",""
"49570","Answer","2019-04-19 07:57:22","2","","","",""
"49571","Question","2019-04-19 08:04:36","5","1138","<cross-validation>","1","2"
"49573","Question","2019-04-19 08:24:02","9","17720","<machine-learning><logistic-regression>","3","6"
"49575","Question","2019-04-19 08:58:37","2","1511","<python><multiclass-classification><class-imbalance><imbalanced-learn>","1",""
"49578","Question","2019-04-19 09:54:39","6","235","<machine-learning><python><data-science-model>","2","2"
"49579","Question","2019-04-19 09:58:53","1","71","<machine-learning><regression>","0",""
"49581","Question","2019-04-19 10:16:45","4","132","<bigdata><image-recognition><search><scalability>","3",""
"49583","Answer","2019-04-19 11:10:40","6","","","",""
"49584","Question","2019-04-19 11:47:48","2","46","<machine-learning><r><data-science-model><clustering>","1",""
"49585","Answer","2019-04-19 12:06:48","5","","","",""
"49586","Answer","2019-04-19 12:29:12","2","","","",""
"49587","Question","2019-04-19 12:39:43","3","176","<training>","1",""
"49588","Answer","2019-04-19 13:10:53","2","","","",""
"49589","Question","2019-04-19 13:24:58","0","2682","<python><pandas><dataframe>","3",""
"49590","Answer","2019-04-19 13:25:06","1","","","",""
"49591","Question","2019-04-19 13:43:30","5","228","<data-mining><nlp><web-scraping>","1",""
"49592","Answer","2019-04-19 13:55:06","11","","","",""
"49593","Answer","2019-04-19 14:00:20","4","","","",""
"49594","Answer","2019-04-19 14:01:10","20","","","",""
"49596","Answer","2019-04-19 14:25:47","0","","","",""
"49598","Answer","2019-04-19 15:02:23","2","","","",""
"49599","Question","2019-04-19 15:28:43","2","95","<clustering><evaluation><information-theory><mutual-information>","1",""
"49600","Question","2019-04-19 15:29:18","1","134","<machine-learning><machine-learning-model><object-detection>","1",""
"49601","Answer","2019-04-19 16:16:39","1","","","",""
"49604","Answer","2019-04-19 17:22:35","0","","","",""
"49605","Answer","2019-04-19 18:22:29","3","","","",""
"49606","Question","2019-04-19 18:52:01","3","994","<lstm><bayesian><dropout>","1",""
"49607","Answer","2019-04-19 18:54:23","1","","","",""
"49608","Question","2019-04-19 19:12:41","1","45","<neural-network>","1",""
"49609","Answer","2019-04-19 19:17:54","1","","","",""
"49610","Question","2019-04-19 19:26:06","0","344","<scikit-learn><nlp><clustering><unsupervised-learning><mean-shift>","0",""
"49611","Question","2019-04-19 19:40:17","3","34","<powerbi>","1",""
"49612","Question","2019-04-19 21:08:29","3","1103","<dataset>","3","1"
"49613","Answer","2019-04-19 21:32:03","0","","","",""
"49614","Answer","2019-04-19 21:58:54","5","","","",""
"49615","Answer","2019-04-19 22:51:42","2","","","",""
"49616","Answer","2019-04-19 23:08:00","28","","","",""
"49617","Answer","2019-04-19 23:09:45","3","","","",""
"49619","Answer","2019-04-20 00:28:59","1","","","",""
"49620","Question","2019-04-20 01:06:51","4","783","<machine-learning><scikit-learn><distance><k-nn>","1",""
"49621","Question","2019-04-20 01:57:53","3","70","<machine-learning><nlp><loss-function>","1",""
"49623","Question","2019-04-20 03:52:12","1","284","<machine-learning><r><glm>","0",""
"49624","Answer","2019-04-20 06:05:30","2","","","",""
"49625","Question","2019-04-20 06:42:14","2","3889","<deep-learning><reinforcement-learning><openai-gym>","1","1"
"49628","Question","2019-04-20 08:30:34","1","118","<optimization><accuracy><hyperparameter-tuning><k-nn>","1",""
"49629","Question","2019-04-20 09:06:55","2","39","<classification><scikit-learn>","1",""
"49632","Answer","2019-04-20 11:44:19","0","","","",""
"49633","Answer","2019-04-20 12:13:44","0","","","",""
"49637","Answer","2019-04-20 14:05:02","2","","","",""
"49638","Question","2019-04-20 14:23:44","1","291","<deep-learning><keras><cnn><image-classification><transfer-learning>","0",""
"49639","Question","2019-04-20 14:24:55","1","537","<neural-network><tensorflow><hyperparameter-tuning><performance><convolutional-neural-network>","1",""
"49640","Question","2019-04-20 14:30:35","1","30","<neural-network><tensorflow><automatic-summarization>","0",""
"49641","Question","2019-04-20 15:57:27","1","229","<python><pandas>","1",""
"49642","Answer","2019-04-20 16:21:50","3","","","",""
"49643","Question","2019-04-20 16:45:55","1","24","<python><tensorflow>","0",""
"49644","Answer","2019-04-20 16:59:33","0","","","",""
"49645","Question","2019-04-20 17:10:31","1","516","<python><keras><autoencoder>","1",""
"49647","Answer","2019-04-20 17:29:15","1","","","",""
"49649","Question","2019-04-20 18:02:55","2","249","<machine-learning><neural-network><deep-learning><keras><cnn>","2",""
"49651","Answer","2019-04-20 19:30:14","1","","","",""
"49652","Answer","2019-04-20 19:34:10","2","","","",""
"49655","Question","2019-04-20 23:55:27","0","384","<cnn><pytorch>","1",""
"49658","Question","2019-04-21 02:05:27","1","107","<svm><boosting><svr>","0",""
"49661","Question","2019-04-21 02:23:37","2","751","<pca><dimensionality-reduction><distance>","2","2"
"49662","Answer","2019-04-21 02:31:41","0","","","",""
"49665","Answer","2019-04-21 06:09:58","1","","","",""
"49666","Question","2019-04-21 06:31:19","5","2931","<neural-network><gradient-descent><activation-function>","2","1"
"49668","Question","2019-04-21 09:15:34","1","1107","<machine-learning-model><imbalanced-learn>","1",""
"49669","Question","2019-04-21 09:24:45","3","289","<python>","1",""
"49670","Answer","2019-04-21 09:40:41","3","","","",""
"49671","Question","2019-04-21 10:53:01","0","97","<r><clustering><k-means><dbscan>","1",""
"49672","Answer","2019-04-21 11:18:48","2","","","",""
"49673","Question","2019-04-21 11:34:55","1","10","<cnn>","0",""
"49674","Question","2019-04-21 12:43:46","1","80","<machine-learning><similarity><model-selection>","2",""
"49676","Question","2019-04-21 13:20:37","1","431","<machine-learning><neural-network><deep-learning><cnn><structured-data>","1",""
"49679","Answer","2019-04-21 14:53:03","1","","","",""
"49680","Question","2019-04-21 14:53:44","2","216","<python><hyperparameter-tuning><bayesian><grid-search>","1",""
"49681","Answer","2019-04-21 14:54:13","2","","","",""
"49682","Question","2019-04-21 15:48:27","0","92","<machine-learning><neural-network><deep-learning><rnn><machine-translation>","2",""
"49683","Question","2019-04-21 16:15:45","3","228","<machine-learning><scikit-learn><sampling>","2",""
"49684","Answer","2019-04-21 16:18:22","1","","","",""
"49686","Question","2019-04-21 16:54:15","0","201","<dataset><pandas>","1",""
"49687","Answer","2019-04-21 17:29:10","2","","","",""
"49688","Question","2019-04-21 18:05:23","1","277","<machine-learning><python><time-series><regression><forecasting>","0",""
"49690","Answer","2019-04-21 19:16:00","5","","","",""
"49691","Answer","2019-04-21 19:44:19","4","","","",""
"49692","Answer","2019-04-21 19:56:18","3","","","",""
"49693","Question","2019-04-21 20:06:22","0","169","<r><time-series><data-analysis>","2","1"
"49694","Answer","2019-04-21 20:45:54","1","","","",""
"49696","Answer","2019-04-21 21:33:53","1","","","",""
"49697","Question","2019-04-21 22:44:23","0","257","<python><random-forest><feature-extraction>","1",""
"49698","Answer","2019-04-22 00:32:01","0","","","",""
"49699","Answer","2019-04-22 00:42:00","1","","","",""
"49700","Question","2019-04-22 01:01:08","1","925","<python><classification><keras><k-means>","1",""
"49701","Answer","2019-04-22 02:15:58","1","","","",""
"49703","Answer","2019-04-22 02:58:04","1","","","",""
"49704","Answer","2019-04-22 03:09:07","0","","","",""
"49706","Question","2019-04-22 05:36:41","0","27","<machine-learning><deep-learning><keras>","0",""
"62298","Answer","2019-10-28 00:54:47","1","","","",""
"62299","Answer","2019-10-28 04:57:43","0","","","",""
"62300","Question","2019-10-28 05:01:09","1","23","<time-series>","0","1"
"62302","Question","2019-10-28 06:45:20","1","105","<machine-learning><reinforcement-learning><mathematics><research>","0",""
"62303","Question","2019-10-28 07:47:14","4","4160","<machine-learning><scikit-learn><evaluation>","1","4"
"62304","Answer","2019-10-28 08:55:51","1","","","",""
"62305","Question","2019-10-28 09:30:28","5","560","<machine-learning><optimization><genetic-algorithms>","3","1"
"62306","Question","2019-10-28 09:33:09","0","121","<machine-learning><neural-network><deep-learning><cnn><machine-learning-model>","1",""
"62307","Question","2019-10-28 10:14:03","0","140","<nlp><feature-selection><feature-extraction>","1",""
"62310","Answer","2019-10-28 11:12:51","3","","","",""
"62311","Answer","2019-10-28 11:20:24","4","","","",""
"62313","Answer","2019-10-28 11:25:30","0","","","",""
"62314","Question","2019-10-28 11:53:29","2","56","<scikit-learn><regression><pandas><data-science-model><mlp>","1",""
"62315","Answer","2019-10-28 13:08:24","7","","","",""
"62316","Question","2019-10-28 13:12:53","1","1745","<machine-learning><python><keras><transfer-learning><vgg16>","1","2"
"62319","Answer","2019-10-28 14:30:19","3","","","",""
"62320","Answer","2019-10-28 14:41:49","0","","","",""
"62322","Question","2019-10-28 17:18:31","0","218","<python><nlp><nltk><spacy>","1",""
"62323","Question","2019-10-28 17:20:36","3","1319","<machine-learning><neural-network><optimization><gradient-descent><hyperparameter>","1","2"
"62324","Answer","2019-10-28 18:41:37","1","","","",""
"62325","Question","2019-10-28 18:46:23","1","207","<machine-learning><python><time-series><unsupervised-learning><anomaly-detection>","1","1"
"62326","Question","2019-10-28 19:04:42","2","39","<machine-learning><deep-learning>","1",""
"62327","Answer","2019-10-28 19:10:52","1","","","",""
"62328","Question","2019-10-28 19:11:10","0","334","<regression><linear-regression><terminology>","1","2"
"62329","Question","2019-10-28 19:48:04","0","722","<machine-learning><neural-network><gradient-descent><backpropagation>","1",""
"62331","Answer","2019-10-28 19:56:31","4","","","",""
"62332","Question","2019-10-28 20:19:31","3","1299","<r>","1",""
"62335","Answer","2019-10-28 21:37:37","3","","","",""
"62336","Answer","2019-10-28 22:32:25","2","","","",""
"62338","Question","2019-10-28 22:53:28","1","58","<python><correlation><graphs><matrix>","1",""
"62339","Question","2019-10-28 23:06:32","0","184","<machine-learning><predictive-modeling><cross-validation>","2",""
"62341","Question","2019-10-29 03:28:00","1","40","<python><predictive-modeling><unsupervised-learning><supervised-learning>","1",""
"62342","Answer","2019-10-29 03:28:34","0","","","",""
"62343","Answer","2019-10-29 04:49:39","0","","","",""
"62345","Answer","2019-10-29 05:14:38","2","","","",""
"62346","Question","2019-10-29 05:38:46","0","78","<machine-learning><classification><scikit-learn><feature-selection><accuracy>","1",""
"62347","Question","2019-10-29 06:47:37","0","69","<machine-learning><classification><logistic-regression><data-science-model>","1",""
"62348","Question","2019-10-29 07:55:11","1","15774","<machine-learning><python><dataset><csv><json>","1","3"
"62350","Answer","2019-10-29 09:16:22","1","","","",""
"62353","Question","2019-10-29 10:22:46","1","127","<machine-learning><nlp><lstm><machine-learning-model>","1",""
"62354","Answer","2019-10-29 11:02:42","0","","","",""
"62355","Question","2019-10-29 11:08:06","0","418","<cnn>","2",""
"62356","Answer","2019-10-29 11:54:21","0","","","",""
"62357","Answer","2019-10-29 11:56:26","0","","","",""
"62359","Answer","2019-10-29 12:21:58","1","","","",""
"62360","Answer","2019-10-29 12:45:38","1","","","",""
"62361","Question","2019-10-29 12:51:28","1","48","<machine-learning>","1",""
"62363","Answer","2019-10-29 13:18:43","3","","","",""
"62365","Question","2019-10-29 15:01:18","1","93","<machine-learning><classification>","1","1"
"62366","Answer","2019-10-29 15:10:59","1","","","",""
"62369","Question","2019-10-29 16:11:28","6","2375","<classification><time-series><regression><random-forest><forecasting>","4","2"
"62370","Answer","2019-10-29 16:30:43","0","","","",""
"62371","Question","2019-10-29 17:26:18","1","84","<convolution><graphs><attention-mechanism>","0",""
"62372","Answer","2019-10-29 17:39:21","2","","","",""
"62373","Question","2019-10-29 17:40:53","1","20","<deep-learning><lstm><word2vec><word-embeddings><embeddings>","0",""
"62374","Question","2019-10-29 17:45:58","0","57","<keras><tensorflow><autoencoder>","1",""
"62375","Answer","2019-10-29 18:16:56","0","","","",""
"62376","Question","2019-10-29 18:33:53","1","33","<machine-learning><python><data-analysis>","1",""
"62377","Answer","2019-10-29 18:36:32","1","","","",""
"62379","Answer","2019-10-29 18:49:33","-1","","","",""
"62382","Answer","2019-10-29 22:07:08","2","","","",""
"62383","Answer","2019-10-29 22:16:47","0","","","",""
"62384","Question","2019-10-29 23:35:59","0","27","<python><dummy-variables>","1",""
"62385","Answer","2019-10-29 23:50:40","1","","","",""
"49709","Question","2019-04-22 09:25:25","4","2474","<deep-learning><neural-network><autoencoder><convolutional-neural-network>","1","1"
"49711","Question","2019-04-22 09:53:55","1","90","<machine-learning><keras><loss-function>","0",""
"49712","Question","2019-04-22 10:41:28","7","2359","<nlp><stanford-nlp>","1","0"
"49713","Answer","2019-04-22 11:19:05","10","","","",""
"49714","Answer","2019-04-22 13:56:33","1","","","",""
"49716","Answer","2019-04-22 14:12:35","0","","","",""
"49717","Answer","2019-04-22 14:21:41","1","","","",""
"49718","Question","2019-04-22 14:35:02","1","73","<machine-learning><preprocessing><feature-scaling>","1",""
"49719","Answer","2019-04-22 14:50:31","0","","","",""
"49720","Question","2019-04-22 15:56:36","2","71","<machine-learning><neural-network><deep-learning><lstm><supervised-learning>","1",""
"49721","Question","2019-04-22 16:02:27","0","83","<machine-learning><pandas><normalization><k-nn>","1",""
